order_id,customer_id,order_date,category,product,quantity,price,payment_method
O1505,C384,2024-04-10,Beauty,Skincare Set,1,223.31,PayPal
O1506,C358,2024-03-31,Beauty,Skincare Set,3,290.33,Gift Card
O1507,C216,2023-03-27,Fashion,Jacket,2,177.4,PayPal
O1508,C395,2024-03-21,Beauty,Makeup Kit,2,71.45,Bank Transfer
O1509,C348,2023-03-27,Beauty,Makeup Kit,2,247.78,Credit Card
O1510,C197,2023-03-16,Electronics,Laptop,1,33.2,PayPal
O1511,C117,2024-08-15,Electronics,Laptop,1,246.37,Bank Transfer
O1512,C455,2023-08-17,Sports,Yoga Mat,3,249.28,PayPal
O1513,C094,2024-05-30,Electronics,Smartphone,3,135.23,Bank Transfer
O1514,C237,2023-09-13,Sports,Bicycle Helmet,1,163.32,Gift Card
O1515,C295,2024-01-26,Beauty,Makeup Kit,1,10.56,Bank Transfer
O1516,C407,2024-09-11,Home,Vacuum Cleaner,3,214.11,PayPal
O1517,C118,2023-09-13,Electronics,Laptop,3,279.75,PayPal
O1518,C388,2024-01-29,Sports,Yoga Mat,2,213.91,Credit Card
O1519,C289,2023-01-03,Sports,Dumbbells,3,75.4,Credit Card
O1520,C204,2024-03-02,Beauty,Perfume,1,56.57,Bank Transfer
O1521,C418,2024-11-14,Fashion,Jeans,2,260.5,PayPal
O1522,C181,2024-12-17,Fashion,Sneakers,3,271.52,Gift Card
O1523,C036,2024-12-03,Sports,Dumbbells,2,33.33,Bank Transfer
O1524,C009,2024-04-04,Sports,Bicycle Helmet,2,18.78,PayPal
O1525,C069,2023-07-01,Sports,Bicycle Helmet,1,59.05,Gift Card
O1526,C044,2024-04-09,Sports,Tennis Racket,3,294.88,PayPal
O1527,C406,2024-12-01,Sports,Running Shoes,2,115.23,Credit Card
O1528,C426,2023-12-03,Electronics,Laptop,3,189.13,PayPal
O1529,C067,2023-11-30,Home,Chair,3,87.4,Bank Transfer
O1530,C376,2023-04-11,Fashion,T-Shirt,3,229.2,Gift Card
O1531,C213,2023-12-13,Home,Chair,2,224.87,Gift Card
O1532,C448,2024-10-22,Electronics,Laptop,1,231.79,PayPal
O1533,C447,2023-08-03,Fashion,Sneakers,1,60.47,Gift Card
O1534,C029,2023-12-19,Beauty,Perfume,1,39.89,Gift Card
O1535,C064,2024-06-21,Home,Coffee Maker,1,86.32,Bank Transfer
O1536,C277,2023-03-13,Beauty,Makeup Kit,2,256.58,Gift Card
O1537,C002,2023-10-05,Beauty,Shampoo,3,48.1,Credit Card
O1538,C053,2024-07-18,Fashion,Dress,3,221.45,Bank Transfer
O1539,C090,2023-06-23,Beauty,Makeup Kit,2,132.19,Gift Card
O1540,C168,2024-03-27,Home,Lamp,1,122.51,PayPal
O1541,C261,2023-01-28,Home,Cookware,1,192.84,Bank Transfer
O1542,C295,2023-12-26,Electronics,Headphones,3,23.49,Gift Card
O1543,C353,2023-07-23,Sports,Running Shoes,3,264.4,Gift Card
O1544,C336,2024-10-08,Beauty,Skincare Set,1,78.14,Gift Card
O1545,C326,2024-02-03,Sports,Bicycle Helmet,1,219.08,Credit Card
O1546,C409,2023-04-28,Electronics,Keyboard,1,32.24,Credit Card
O1547,C226,2024-08-31,Beauty,Hair Dryer,3,60.31,Bank Transfer
O1548,C253,2024-12-04,Sports,Yoga Mat,1,57.69,Credit Card
O1549,C321,2023-02-08,Electronics,Keyboard,1,64.77,PayPal
O1550,C282,2023-07-19,Sports,Yoga Mat,2,91.91,Credit Card
O1551,C082,2023-07-25,Electronics,Monitor,2,132.15,Bank Transfer
O1552,C418,2024-10-24,Beauty,Skincare Set,1,92.74,Credit Card
O1553,C355,2024-05-28,Electronics,Headphones,3,138.87,Gift Card
O1554,C162,2024-02-08,Electronics,Monitor,3,212.27,PayPal
O1555,C117,2023-07-01,Beauty,Perfume,2,167.12,PayPal
O1556,C424,2023-10-24,Sports,Bicycle Helmet,2,138.77,PayPal
O1557,C147,2023-06-08,Electronics,Headphones,2,216.18,Credit Card
O1558,C336,2024-04-02,Fashion,Sneakers,1,211.96,Gift Card
O1559,C134,2024-08-24,Beauty,Skincare Set,3,183.25,Gift Card
O1560,C149,2024-07-15,Electronics,Laptop,1,276.96,Credit Card
O1561,C351,2024-07-09,Beauty,Skincare Set,1,10.22,PayPal
O1562,C410,2023-06-22,Fashion,T-Shirt,1,175.91,PayPal
O1563,C284,2023-06-07,Fashion,Dress,1,26.52,Gift Card
O1564,C160,2024-01-01,Beauty,Skincare Set,1,160.67,PayPal
O1565,C020,2023-12-30,Beauty,Shampoo,1,260.31,Credit Card
O1566,C057,2024-10-07,Sports,Running Shoes,3,65.07,Gift Card
O1567,C058,2024-03-29,Electronics,Laptop,2,294.67,PayPal
O1568,C041,2023-05-25,Fashion,Jacket,2,223.53,Gift Card
O1569,C252,2024-08-24,Fashion,T-Shirt,1,247.2,PayPal
O1570,C092,2024-04-27,Sports,Yoga Mat,1,242.25,Bank Transfer
O1571,C315,2023-04-05,Beauty,Perfume,2,49.96,PayPal
O1572,C324,2024-12-26,Home,Cookware,1,60.22,Credit Card
O1573,C336,2023-03-31,Electronics,Laptop,2,175.55,PayPal
O1574,C253,2024-02-09,Sports,Running Shoes,1,172.07,PayPal
O1575,C229,2024-12-24,Electronics,Headphones,2,126.52,Gift Card
O1576,C291,2023-05-30,Home,Vacuum Cleaner,2,118.65,Bank Transfer
O1577,C157,2024-07-31,Fashion,T-Shirt,1,78.74,Credit Card
O1578,C244,2024-02-21,Fashion,T-Shirt,2,228.46,Gift Card
O1579,C410,2023-05-13,Home,Chair,1,204.69,PayPal
O1580,C052,2023-06-21,Fashion,Dress,1,145.49,Credit Card
O1581,C468,2023-09-03,Sports,Yoga Mat,1,35.44,Credit Card
O1582,C188,2023-11-10,Beauty,Makeup Kit,2,230.89,Gift Card
O1583,C431,2024-12-20,Fashion,Jacket,3,30.68,Credit Card
O1584,C030,2024-05-31,Home,Coffee Maker,3,273.74,PayPal
O1585,C014,2023-11-06,Sports,Tennis Racket,1,174.52,Bank Transfer
O1586,C407,2024-10-27,Beauty,Makeup Kit,1,292.26,Gift Card
O1587,C319,2024-11-04,Fashion,Dress,1,99.99,Bank Transfer
O1588,C215,2023-07-02,Fashion,T-Shirt,1,290.79,Bank Transfer
O1589,C075,2023-09-27,Fashion,Jacket,1,181.14,PayPal
O1590,C104,2024-07-07,Electronics,Monitor,2,29.29,Credit Card
O1591,C162,2023-08-03,Home,Coffee Maker,2,148.78,Bank Transfer
O1592,C374,2023-08-10,Sports,Tennis Racket,1,78.26,Credit Card
O1593,C088,2024-08-19,Beauty,Perfume,1,36.38,Bank Transfer
O1594,C133,2024-07-02,Home,Coffee Maker,3,72.67,Bank Transfer
O1595,C114,2023-04-11,Beauty,Hair Dryer,2,52.08,Credit Card
O1596,C444,2024-04-16,Fashion,Jacket,3,164.09,PayPal
O1597,C132,2023-07-09,Electronics,Keyboard,1,268.09,Bank Transfer
O1598,C407,2024-07-01,Electronics,Laptop,2,176.57,Bank Transfer
O1599,C379,2024-05-18,Fashion,Jacket,1,276.5,Gift Card
O1600,C386,2023-09-30,Sports,Dumbbells,2,108.4,Credit Card
O1601,C297,2024-04-06,Beauty,Makeup Kit,1,93.39,PayPal
O1602,C406,2024-07-25,Beauty,Shampoo,2,189.74,Credit Card
O1603,C182,2024-11-28,Fashion,Jeans,2,179.21,Gift Card
O1604,C081,2023-02-20,Home,Cookware,1,60.13,PayPal
O1605,C458,2023-12-13,Beauty,Shampoo,3,84.13,Gift Card
O1606,C149,2024-01-28,Sports,Dumbbells,3,132.92,Credit Card
O1607,C402,2023-01-24,Home,Chair,3,282.42,Gift Card
O1608,C389,2024-10-15,Home,Vacuum Cleaner,3,44.9,Bank Transfer
O1609,C027,2024-08-02,Beauty,Hair Dryer,3,147.52,Credit Card
O1610,C275,2023-03-06,Beauty,Hair Dryer,3,50.2,PayPal
O1611,C217,2024-05-22,Fashion,Sneakers,1,187.63,Gift Card
O1612,C399,2024-09-11,Beauty,Perfume,1,170.81,Gift Card
O1613,C014,2023-02-06,Electronics,Monitor,2,84.31,Gift Card
O1614,C293,2023-03-24,Beauty,Makeup Kit,3,276.06,Bank Transfer
O1615,C310,2024-06-03,Beauty,Hair Dryer,3,265.92,Credit Card
O1616,C396,2024-03-12,Home,Cookware,1,205.99,Bank Transfer
O1617,C226,2023-04-06,Beauty,Perfume,1,162.28,PayPal
O1618,C456,2023-08-16,Sports,Running Shoes,2,266.9,Gift Card
O1619,C479,2023-07-20,Beauty,Hair Dryer,2,271.39,Credit Card
O1620,C173,2024-07-08,Fashion,Jeans,1,242.54,Bank Transfer
O1621,C074,2024-04-04,Fashion,Dress,1,260.74,PayPal
O1622,C345,2024-04-09,Home,Coffee Maker,1,298.27,Gift Card
O1623,C320,2024-03-10,Home,Coffee Maker,1,235.05,Bank Transfer
O1624,C214,2024-08-27,Sports,Yoga Mat,2,122.51,Credit Card
O1625,C466,2023-07-03,Home,Coffee Maker,1,93.03,Credit Card
O1626,C309,2023-04-11,Sports,Bicycle Helmet,2,221.85,Gift Card
O1627,C332,2024-06-06,Fashion,Jeans,1,228.53,Gift Card
O1628,C426,2024-04-01,Fashion,Jacket,2,174.16,PayPal
O1629,C129,2024-01-23,Sports,Tennis Racket,1,155.59,PayPal
O1630,C411,2024-08-28,Beauty,Makeup Kit,3,129.54,Gift Card
O1631,C194,2023-03-03,Home,Lamp,3,158.89,Credit Card
O1632,C432,2023-01-02,Beauty,Hair Dryer,3,204.28,PayPal
O1633,C317,2023-12-11,Electronics,Laptop,3,56.58,Credit Card
O1634,C103,2024-07-19,Fashion,T-Shirt,2,93.92,Bank Transfer
O1635,C361,2024-12-12,Sports,Running Shoes,1,199.43,Bank Transfer
O1636,C116,2024-11-06,Electronics,Laptop,3,57.78,Credit Card
O1637,C211,2023-02-09,Fashion,Sneakers,3,270.54,Bank Transfer
O1638,C242,2023-12-26,Home,Coffee Maker,2,293.91,Bank Transfer
O1639,C232,2024-07-23,Home,Coffee Maker,2,84.54,Credit Card
O1640,C363,2024-04-21,Beauty,Hair Dryer,3,43.35,Gift Card
O1641,C013,2024-12-04,Sports,Running Shoes,3,225.43,Bank Transfer
O1642,C378,2023-05-11,Fashion,Jacket,2,229.33,Gift Card
O1643,C041,2024-02-04,Home,Cookware,3,250.63,Gift Card
O1644,C456,2023-08-31,Sports,Tennis Racket,2,162.17,Bank Transfer
O1645,C248,2024-03-28,Electronics,Smartphone,1,112.75,Bank Transfer
O1646,C438,2024-12-26,Fashion,Dress,2,179.42,Credit Card
O1647,C472,2023-02-15,Fashion,Jacket,2,271.21,Gift Card
O1648,C364,2023-04-07,Fashion,Jacket,3,208.81,Credit Card
O1649,C258,2023-12-24,Home,Vacuum Cleaner,2,253.15,Gift Card
O1650,C111,2023-11-16,Fashion,T-Shirt,2,213.42,PayPal
O1651,C311,2024-06-30,Sports,Bicycle Helmet,1,170.44,Credit Card
O1652,C192,2024-10-22,Electronics,Smartphone,2,57.78,PayPal
O1653,C080,2023-12-07,Sports,Tennis Racket,3,119.15,PayPal
O1654,C083,2024-09-27,Home,Cookware,1,231.72,Credit Card
O1655,C322,2023-06-05,Sports,Bicycle Helmet,2,283.73,PayPal
O1656,C228,2024-07-14,Sports,Bicycle Helmet,1,36.66,Credit Card
O1657,C268,2023-06-12,Sports,Bicycle Helmet,1,154.84,Bank Transfer
O1658,C010,2024-11-15,Beauty,Perfume,2,21.54,Gift Card
O1659,C445,2023-07-16,Electronics,Headphones,2,263.87,Bank Transfer
O1660,C332,2023-08-11,Home,Lamp,2,86.94,Credit Card
O1661,C428,2024-04-16,Fashion,Jacket,1,293.67,Gift Card
O1662,C182,2024-01-17,Beauty,Perfume,1,35.74,Gift Card
O1663,C152,2023-01-15,Home,Coffee Maker,2,76.12,Gift Card
O1664,C391,2024-09-02,Sports,Bicycle Helmet,2,68.75,Credit Card
O1665,C469,2024-09-24,Fashion,Jeans,1,15.96,Bank Transfer
O1666,C181,2023-07-17,Home,Cookware,2,84.85,Gift Card
O1667,C245,2023-09-09,Sports,Bicycle Helmet,2,51.98,PayPal
O1668,C001,2023-03-14,Home,Coffee Maker,2,182.77,Gift Card
O1669,C086,2023-08-12,Sports,Running Shoes,3,245.64,Bank Transfer
O1670,C417,2024-08-20,Fashion,Dress,2,21.32,PayPal
O1671,C286,2024-11-10,Beauty,Shampoo,3,35.46,Gift Card
O1672,C203,2023-12-02,Beauty,Makeup Kit,1,219.99,PayPal
O1673,C151,2023-06-29,Beauty,Hair Dryer,3,142.73,PayPal
O1674,C131,2024-06-29,Electronics,Monitor,3,73.51,Credit Card
O1675,C473,2024-11-30,Beauty,Shampoo,1,11.3,Credit Card
O1676,C344,2024-11-27,Fashion,Jeans,1,210.43,PayPal
O1677,C456,2023-08-13,Electronics,Monitor,3,125.86,Gift Card
O1678,C455,2024-12-23,Sports,Dumbbells,1,262.34,Credit Card
O1679,C428,2023-04-25,Home,Lamp,2,140.7,Gift Card
O1680,C166,2024-01-12,Electronics,Keyboard,2,274.14,Gift Card
O1681,C245,2024-08-11,Beauty,Skincare Set,3,129.0,Bank Transfer
O1682,C269,2023-04-22,Electronics,Keyboard,3,32.29,PayPal
O1683,C450,2024-10-13,Sports,Dumbbells,3,275.69,PayPal
O1684,C354,2023-10-08,Sports,Tennis Racket,1,107.2,PayPal
O1685,C263,2024-06-06,Sports,Dumbbells,2,154.74,Credit Card
O1686,C315,2024-04-30,Electronics,Headphones,2,133.7,PayPal
O1687,C363,2024-12-14,Sports,Running Shoes,3,187.37,Credit Card
O1688,C391,2024-01-02,Sports,Tennis Racket,3,70.33,Bank Transfer
O1689,C281,2023-02-13,Beauty,Perfume,1,93.27,PayPal
O1690,C064,2023-02-05,Electronics,Smartphone,2,28.58,Credit Card
O1691,C053,2023-09-01,Beauty,Makeup Kit,2,196.57,Gift Card
O1692,C061,2023-06-14,Beauty,Makeup Kit,3,216.1,PayPal
O1693,C052,2024-08-26,Beauty,Skincare Set,1,236.04,PayPal
O1694,C465,2024-05-13,Home,Vacuum Cleaner,1,243.8,Gift Card
O1695,C074,2024-06-24,Electronics,Smartphone,2,49.66,Credit Card
O1696,C188,2023-04-07,Fashion,Jeans,2,42.3,Gift Card
O1697,C256,2023-11-11,Sports,Bicycle Helmet,3,166.09,Gift Card
O1698,C471,2024-03-10,Sports,Running Shoes,3,252.75,Gift Card
O1699,C126,2023-07-05,Beauty,Hair Dryer,1,141.84,Bank Transfer
O1700,C051,2023-12-31,Beauty,Hair Dryer,2,262.67,Bank Transfer
O1701,C444,2024-04-07,Sports,Dumbbells,1,44.3,Gift Card
O1702,C228,2024-11-10,Fashion,T-Shirt,3,285.04,Gift Card
O1703,C396,2023-05-06,Electronics,Headphones,3,285.73,PayPal
O1704,C461,2023-01-20,Beauty,Perfume,1,37.38,PayPal
O1705,C376,2023-12-19,Sports,Tennis Racket,2,88.55,Gift Card
O1706,C188,2024-10-03,Sports,Bicycle Helmet,3,92.1,Bank Transfer
O1707,C404,2023-03-29,Fashion,Sneakers,1,161.92,Gift Card
O1708,C063,2023-04-17,Fashion,Dress,3,161.9,PayPal
O1709,C307,2023-04-07,Fashion,Jacket,1,224.67,Bank Transfer
O1710,C209,2023-10-16,Electronics,Monitor,2,95.84,Credit Card
O1711,C222,2023-05-30,Fashion,T-Shirt,2,163.42,Gift Card
O1712,C150,2023-01-10,Sports,Yoga Mat,2,262.08,PayPal
O1713,C392,2023-05-02,Electronics,Laptop,2,123.23,Bank Transfer
O1714,C497,2024-07-05,Fashion,Sneakers,1,54.2,Credit Card
O1715,C242,2024-12-13,Home,Cookware,1,216.3,PayPal
O1716,C476,2023-12-26,Beauty,Shampoo,1,102.05,PayPal
O1717,C044,2024-09-03,Home,Vacuum Cleaner,3,174.91,Gift Card
O1718,C124,2023-11-24,Home,Coffee Maker,1,163.79,Gift Card
O1719,C106,2023-10-05,Sports,Tennis Racket,1,26.37,Gift Card
O1720,C470,2024-03-24,Fashion,Dress,1,266.55,Gift Card
O1721,C443,2024-08-14,Beauty,Makeup Kit,3,254.11,Credit Card
O1722,C036,2024-10-05,Beauty,Perfume,2,60.81,Bank Transfer
O1723,C260,2023-03-30,Sports,Running Shoes,1,98.62,PayPal
O1724,C357,2023-07-26,Electronics,Monitor,3,143.03,PayPal
O1725,C224,2023-10-09,Electronics,Laptop,2,273.72,Gift Card
O1726,C251,2023-10-20,Sports,Bicycle Helmet,2,158.29,PayPal
O1727,C419,2023-01-15,Home,Chair,3,264.91,Credit Card
O1728,C302,2024-02-24,Fashion,T-Shirt,2,38.7,Gift Card
O1729,C014,2024-05-12,Home,Chair,1,166.12,PayPal
O1730,C351,2023-03-30,Beauty,Makeup Kit,2,94.79,Credit Card
O1731,C243,2023-01-26,Fashion,T-Shirt,3,85.47,Gift Card
O1732,C488,2024-05-03,Fashion,Dress,3,152.21,Gift Card
O1733,C347,2024-06-27,Home,Coffee Maker,1,25.1,PayPal
O1734,C002,2023-01-18,Electronics,Laptop,1,90.35,Credit Card
O1735,C316,2023-12-30,Sports,Dumbbells,2,90.04,Credit Card
O1736,C108,2024-11-28,Fashion,Dress,3,280.79,PayPal
O1737,C087,2023-09-26,Home,Lamp,2,169.06,Gift Card
O1738,C363,2023-06-06,Fashion,Jacket,1,114.29,PayPal
O1739,C397,2023-03-03,Beauty,Hair Dryer,2,112.58,PayPal
O1740,C150,2023-10-01,Fashion,Sneakers,1,97.52,Gift Card
O1741,C349,2023-07-13,Electronics,Monitor,3,140.23,PayPal
O1742,C443,2024-03-31,Electronics,Smartphone,3,191.6,Credit Card
O1743,C486,2024-12-18,Fashion,Sneakers,3,290.03,Credit Card
O1744,C437,2024-02-18,Electronics,Smartphone,1,169.97,Bank Transfer
O1745,C133,2023-03-24,Electronics,Smartphone,1,199.39,Gift Card
O1746,C298,2024-08-07,Home,Coffee Maker,2,222.26,PayPal
O1747,C154,2023-03-09,Home,Cookware,1,115.33,Gift Card
O1748,C208,2023-07-22,Sports,Bicycle Helmet,1,26.15,Bank Transfer
O1749,C009,2024-07-26,Sports,Yoga Mat,1,216.27,Bank Transfer
O1750,C161,2024-03-11,Home,Coffee Maker,1,22.36,Credit Card
O1751,C044,2024-02-03,Fashion,T-Shirt,3,92.69,Gift Card
O1752,C332,2023-11-22,Electronics,Keyboard,1,254.46,Credit Card
O1753,C356,2024-06-18,Sports,Dumbbells,1,118.31,Gift Card
O1754,C473,2024-12-17,Electronics,Headphones,2,149.18,Gift Card
O1755,C244,2024-08-05,Home,Chair,3,186.92,PayPal
O1756,C267,2024-03-03,Fashion,Dress,1,183.39,Bank Transfer
O1757,C083,2024-03-26,Beauty,Hair Dryer,3,164.54,PayPal
O1758,C295,2023-02-05,Electronics,Smartphone,2,136.84,Gift Card
O1759,C228,2023-05-10,Fashion,Sneakers,2,10.49,Credit Card
O1760,C149,2024-06-09,Fashion,Sneakers,1,143.85,PayPal
O1761,C419,2024-10-17,Beauty,Perfume,3,64.1,Bank Transfer
O1762,C092,2023-06-18,Home,Vacuum Cleaner,1,225.89,Bank Transfer
O1763,C097,2024-03-20,Fashion,Jacket,3,89.29,Gift Card
O1764,C050,2023-09-27,Home,Cookware,1,261.33,Bank Transfer
O1765,C335,2023-09-04,Electronics,Monitor,3,207.69,Gift Card
O1766,C357,2024-10-08,Electronics,Monitor,2,78.03,Bank Transfer
O1767,C231,2024-06-13,Beauty,Shampoo,1,62.9,Bank Transfer
O1768,C050,2024-11-05,Beauty,Skincare Set,1,243.57,Credit Card
O1769,C486,2024-08-31,Sports,Running Shoes,3,30.23,PayPal
O1770,C031,2024-06-08,Fashion,Sneakers,2,25.75,Credit Card
O1771,C009,2024-08-06,Sports,Tennis Racket,3,272.11,Credit Card
O1772,C298,2023-12-05,Electronics,Keyboard,3,89.09,Bank Transfer
O1773,C049,2024-08-02,Fashion,T-Shirt,3,20.11,PayPal
O1774,C203,2024-06-13,Electronics,Laptop,3,32.87,Gift Card
O1775,C367,2023-02-15,Electronics,Keyboard,2,266.17,Credit Card
O1776,C192,2023-11-01,Beauty,Perfume,2,215.36,Bank Transfer
O1777,C404,2024-10-06,Sports,Running Shoes,3,162.27,Gift Card
O1778,C479,2024-08-20,Home,Chair,2,17.57,Bank Transfer
O1779,C163,2024-08-22,Home,Cookware,3,245.64,Credit Card
O1780,C312,2024-01-23,Beauty,Hair Dryer,3,79.01,Gift Card
O1781,C360,2023-07-10,Home,Lamp,1,167.74,Bank Transfer
O1782,C206,2024-08-27,Electronics,Laptop,1,114.29,PayPal
O1783,C206,2023-05-27,Electronics,Laptop,1,216.22,Bank Transfer
O1784,C409,2024-05-05,Sports,Yoga Mat,3,248.36,Gift Card
O1785,C407,2023-08-04,Beauty,Skincare Set,2,58.89,Gift Card
O1786,C432,2023-06-01,Home,Chair,3,235.51,Gift Card
O1787,C340,2024-10-15,Sports,Running Shoes,3,241.71,PayPal
O1788,C048,2023-05-24,Sports,Tennis Racket,1,149.83,Bank Transfer
O1789,C193,2023-12-03,Home,Coffee Maker,1,45.47,Credit Card
O1790,C211,2024-09-28,Electronics,Monitor,3,241.47,Bank Transfer
O1791,C199,2024-07-25,Sports,Tennis Racket,1,39.9,Bank Transfer
O1792,C418,2023-06-17,Electronics,Smartphone,1,243.33,Credit Card
O1793,C464,2023-02-28,Home,Cookware,3,239.81,Gift Card
O1794,C268,2024-08-21,Sports,Bicycle Helmet,3,231.56,Credit Card
O1795,C134,2023-11-16,Fashion,Jeans,1,144.38,Gift Card
O1796,C148,2024-11-16,Beauty,Makeup Kit,1,81.68,Bank Transfer
O1797,C341,2023-11-27,Electronics,Keyboard,2,252.24,Bank Transfer
O1798,C415,2024-01-21,Home,Lamp,2,207.7,Bank Transfer
O1799,C013,2024-07-29,Fashion,Jeans,2,156.14,PayPal
O1800,C149,2023-10-24,Electronics,Smartphone,3,81.37,Bank Transfer
O1801,C080,2024-03-29,Sports,Running Shoes,2,284.29,Gift Card
O1802,C429,2024-10-10,Beauty,Makeup Kit,2,166.84,PayPal
O1803,C401,2023-01-20,Home,Lamp,3,196.03,Bank Transfer
O1804,C361,2023-02-21,Beauty,Skincare Set,3,92.73,Bank Transfer
O1805,C262,2023-04-16,Home,Cookware,1,250.33,Gift Card
O1806,C233,2024-01-16,Electronics,Keyboard,1,119.3,Gift Card
O1807,C422,2023-04-15,Beauty,Shampoo,1,216.04,Credit Card
O1808,C385,2024-07-10,Home,Coffee Maker,1,287.12,Bank Transfer
O1809,C110,2023-01-30,Home,Cookware,1,290.81,PayPal
O1810,C128,2023-01-15,Fashion,Jacket,3,270.55,Credit Card
O1811,C431,2024-03-03,Electronics,Smartphone,1,53.71,Bank Transfer
O1812,C393,2023-09-06,Fashion,T-Shirt,3,194.78,Gift Card
O1813,C231,2024-02-22,Electronics,Laptop,1,223.21,Credit Card
O1814,C379,2023-10-24,Electronics,Keyboard,1,67.64,Credit Card
O1815,C087,2023-11-21,Fashion,Jacket,2,276.72,Bank Transfer
O1816,C394,2024-07-25,Electronics,Smartphone,2,72.85,Credit Card
O1817,C396,2023-09-04,Electronics,Smartphone,3,143.35,Credit Card
O1818,C361,2024-08-10,Electronics,Keyboard,2,133.52,Credit Card
O1819,C139,2023-01-13,Beauty,Skincare Set,1,154.55,Bank Transfer
O1820,C191,2024-12-03,Electronics,Monitor,2,45.46,PayPal
O1821,C430,2024-09-01,Home,Cookware,2,46.43,Bank Transfer
O1822,C209,2024-02-02,Home,Cookware,3,125.09,Bank Transfer
O1823,C053,2024-05-29,Fashion,Sneakers,1,119.61,Bank Transfer
O1824,C288,2024-11-20,Electronics,Headphones,2,244.52,Bank Transfer
O1825,C313,2023-08-06,Beauty,Shampoo,2,96.66,Gift Card
O1826,C012,2024-09-27,Electronics,Monitor,3,185.42,Bank Transfer
O1827,C209,2023-12-19,Home,Chair,1,185.83,Bank Transfer
O1828,C304,2023-05-11,Electronics,Laptop,2,89.72,Credit Card
O1829,C406,2024-01-12,Sports,Bicycle Helmet,2,249.43,Gift Card
O1830,C022,2023-03-28,Electronics,Monitor,1,192.13,Credit Card
O1831,C371,2023-01-28,Beauty,Perfume,3,109.64,Credit Card
O1832,C017,2023-09-09,Home,Coffee Maker,3,181.95,Credit Card
O1833,C162,2023-12-27,Home,Cookware,3,283.76,Credit Card
O1834,C237,2023-11-20,Beauty,Makeup Kit,2,271.8,Credit Card
O1835,C100,2024-10-02,Electronics,Smartphone,1,245.26,Gift Card
O1836,C150,2023-12-31,Electronics,Smartphone,1,248.93,Credit Card
O1837,C275,2024-02-12,Home,Lamp,2,148.6,Gift Card
O1838,C023,2024-06-18,Electronics,Smartphone,2,101.26,Credit Card
O1839,C111,2024-10-24,Electronics,Headphones,3,286.69,Bank Transfer
O1840,C158,2023-09-16,Electronics,Monitor,1,137.29,Gift Card
O1841,C156,2023-08-07,Sports,Running Shoes,2,163.84,Bank Transfer
O1842,C032,2023-06-05,Fashion,Sneakers,2,44.63,Credit Card
O1843,C231,2024-08-10,Home,Coffee Maker,1,126.83,Credit Card
O1844,C388,2023-08-12,Electronics,Headphones,1,263.94,PayPal
O1845,C117,2023-04-16,Electronics,Monitor,3,120.95,Bank Transfer
O1846,C283,2023-11-06,Sports,Tennis Racket,1,132.99,Bank Transfer
O1847,C337,2024-12-26,Sports,Tennis Racket,1,178.0,Bank Transfer
O1848,C159,2024-03-22,Fashion,Jacket,3,74.79,PayPal
O1849,C034,2023-12-11,Home,Coffee Maker,2,164.65,Gift Card
O1850,C369,2024-01-08,Beauty,Makeup Kit,3,298.92,PayPal
O1851,C083,2023-11-18,Beauty,Shampoo,3,194.08,PayPal
O1852,C013,2023-02-04,Beauty,Perfume,3,109.36,PayPal
O1853,C109,2024-05-20,Electronics,Smartphone,1,39.89,Credit Card
O1854,C108,2023-05-04,Home,Coffee Maker,3,249.79,PayPal
O1855,C374,2024-10-25,Electronics,Headphones,1,111.77,Gift Card
O1856,C292,2024-10-10,Sports,Bicycle Helmet,3,218.51,PayPal
O1857,C355,2023-01-04,Fashion,Dress,2,112.69,Gift Card
O1858,C026,2024-01-01,Home,Chair,1,65.6,Gift Card
O1859,C048,2023-01-23,Electronics,Laptop,3,72.96,Bank Transfer
O1860,C079,2023-10-16,Electronics,Monitor,3,45.51,Gift Card
O1861,C059,2023-07-23,Sports,Tennis Racket,3,128.08,Gift Card
O1862,C407,2024-01-23,Sports,Bicycle Helmet,2,173.12,Gift Card
O1863,C075,2023-06-09,Beauty,Hair Dryer,2,269.11,Gift Card
O1864,C310,2024-10-15,Fashion,Dress,3,134.06,Gift Card
O1865,C315,2024-01-18,Fashion,T-Shirt,3,40.66,Credit Card
O1866,C213,2024-01-28,Electronics,Headphones,3,289.6,Gift Card
O1867,C228,2023-02-27,Home,Coffee Maker,2,189.93,Gift Card
O1868,C047,2024-11-15,Home,Lamp,2,258.23,Credit Card
O1869,C495,2023-09-29,Home,Vacuum Cleaner,3,63.79,PayPal
O1870,C392,2024-11-11,Beauty,Perfume,2,124.74,Gift Card
O1871,C498,2023-11-11,Electronics,Headphones,2,281.3,PayPal
O1872,C426,2023-10-26,Beauty,Hair Dryer,3,248.35,Credit Card
O1873,C185,2024-11-28,Fashion,T-Shirt,1,49.02,Bank Transfer
O1874,C001,2024-06-09,Sports,Dumbbells,3,60.5,Gift Card
O1875,C204,2023-05-20,Fashion,Sneakers,3,225.35,PayPal
O1876,C375,2023-06-13,Home,Chair,3,261.85,Credit Card
O1877,C391,2024-12-17,Sports,Bicycle Helmet,3,157.33,PayPal
O1878,C490,2024-02-29,Fashion,T-Shirt,1,253.11,Bank Transfer
O1879,C200,2023-12-19,Home,Coffee Maker,1,199.25,Bank Transfer
O1880,C199,2024-06-05,Home,Vacuum Cleaner,1,246.71,Bank Transfer
